,id,created_at,username,text,label,categorical_label
189,1535628454787534850,Sat Jun 11 14:22:08 +0000 2022,LeratoTubatsi,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
190,1535628159097372678,Sat Jun 11 14:20:58 +0000 2022,Jammie_Stpatric,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
191,1535627644141817856,Sat Jun 11 14:18:55 +0000 2022,Iamsimt,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
192,1535627575665606657,Sat Jun 11 14:18:39 +0000 2022,SmahMpanza,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
193,1535626847957950464,Sat Jun 11 14:15:45 +0000 2022,MpaipheliM,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
194,1535626528125493249,Sat Jun 11 14:14:29 +0000 2022,Amaza_Mtshali,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
195,1535624460753043456,Sat Jun 11 14:06:16 +0000 2022,CaptainAVB_22,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
196,1535622551258505216,Sat Jun 11 13:58:41 +0000 2022,Mthizman16,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
197,1535621831297736704,Sat Jun 11 13:55:49 +0000 2022,PelelaniGambu,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
198,1535619708904476672,Sat Jun 11 13:47:23 +0000 2022,Mbo44848601Mbo,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
199,1535619006320746496,Sat Jun 11 13:44:36 +0000 2022,loxionworld,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
200,1535614282511032321,Sat Jun 11 13:25:49 +0000 2022,Duduzil64867932,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
201,1535612882477633536,Sat Jun 11 13:20:16 +0000 2022,bd51eece2cc948b,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
202,1535611760690057217,Sat Jun 11 13:15:48 +0000 2022,uDosa_,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
203,1535610993581166592,Sat Jun 11 13:12:45 +0000 2022,Matome_cry,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
204,1535607572904177665,Sat Jun 11 12:59:10 +0000 2022,MouroStani,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
205,1535605892992876545,Sat Jun 11 12:52:29 +0000 2022,JeleJele89,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
206,1535602110569537536,Sat Jun 11 12:37:27 +0000 2022,EverythingSAPa2,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
207,1535601682855378951,Sat Jun 11 12:35:45 +0000 2022,Sparkleberrie,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
208,1535600483448012800,Sat Jun 11 12:30:59 +0000 2022,Adv_Makhanya,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
209,1535599809826013184,Sat Jun 11 12:28:19 +0000 2022,aubrey_mahlobo,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
210,1535598265743380481,Sat Jun 11 12:22:11 +0000 2022,SIMON81093779,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
211,1535596928309899267,Sat Jun 11 12:16:52 +0000 2022,MmVumisa,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
212,1535596572981047297,Sat Jun 11 12:15:27 +0000 2022,MakgalaNgatane,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
213,1535595613982797824,Sat Jun 11 12:11:39 +0000 2022,KgosiMalele,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
214,1535594551376764942,Sat Jun 11 12:07:25 +0000 2022,Levy051,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
215,1535592247693127680,Sat Jun 11 11:58:16 +0000 2022,mbusoNUZ,love him or hate him is to the people,negative,1
216,1535588942875176965,Sat Jun 11 11:45:08 +0000 2022,patriotZulu,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
217,1535588850147508226,Sat Jun 11 11:44:46 +0000 2022,Levigos,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
218,1535587436063080448,Sat Jun 11 11:39:09 +0000 2022,TK_Awu,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
219,1535587342450401285,Sat Jun 11 11:38:46 +0000 2022,mpanza_sibonelo,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
220,1535587206924050434,Sat Jun 11 11:38:14 +0000 2022,mandlabafo,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
221,1535582797615833088,Sat Jun 11 11:20:43 +0000 2022,BLACKBEAUTY8371,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
222,1535581862160220160,Sat Jun 11 11:17:00 +0000 2022,booysen8,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
223,1535581355899248640,Sat Jun 11 11:14:59 +0000 2022,IamNiggaSnupe,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
224,1535579506173427712,Sat Jun 11 11:07:38 +0000 2022,dedela_igazi,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
225,1535578114339790848,Sat Jun 11 11:02:06 +0000 2022,mchunu_kmlive,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
226,1535578005883715584,Sat Jun 11 11:01:40 +0000 2022,sushifired,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
227,1535577955862200321,Sat Jun 11 11:01:28 +0000 2022,Nare24ko,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
228,1535577749087207428,Sat Jun 11 11:00:39 +0000 2022,Sandile45917770,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
229,1535577688001355776,Sat Jun 11 11:00:25 +0000 2022,lamThabo_,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
230,1535576656345288704,Sat Jun 11 10:56:19 +0000 2022,BizGuru4,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
231,1535576147446071297,Sat Jun 11 10:54:17 +0000 2022,MzansiOversight,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
232,1535575637091618817,Sat Jun 11 10:52:16 +0000 2022,njaffa,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
233,1535575459269857280,Sat Jun 11 10:51:33 +0000 2022,SiyabongaG2,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
234,1535574625371004930,Sat Jun 11 10:48:14 +0000 2022,Gwanyembobo,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
235,1535573713453735939,Sat Jun 11 10:44:37 +0000 2022,Vhathuvhasampfi,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
236,1535571498416623618,Sat Jun 11 10:35:49 +0000 2022,SabzGatsheni,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
237,1535571396683829248,Sat Jun 11 10:35:25 +0000 2022,Boepakitso,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
238,1535570940871983104,Sat Jun 11 10:33:36 +0000 2022,ThePatriotOfZAR,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
239,1535569868459757568,Sat Jun 11 10:29:20 +0000 2022,CaTootle,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
240,1535568883431657472,Sat Jun 11 10:25:25 +0000 2022,GuardianOfSA,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
241,1535567914488692736,Sat Jun 11 10:21:34 +0000 2022,view_different,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
242,1535565359595528197,Sat Jun 11 10:11:25 +0000 2022,VeoyniferI,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
243,1535565312229265409,Sat Jun 11 10:11:14 +0000 2022,Khoshhy,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
244,1535562492793040900,Sat Jun 11 10:00:02 +0000 2022,Njabulo09403172,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
245,1535561628019720197,Sat Jun 11 09:56:36 +0000 2022,BenjiSeitlhamo,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
246,1535557709558435840,Sat Jun 11 09:41:01 +0000 2022,PeterMafreka1,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
247,1535556240713076736,Sat Jun 11 09:35:11 +0000 2022,ManyovuG,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
248,1535555167801815040,Sat Jun 11 09:30:55 +0000 2022,mpotse20,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
249,1535550824314707974,Sat Jun 11 09:13:40 +0000 2022,Vuyo40049555,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
250,1535550132065796097,Sat Jun 11 09:10:55 +0000 2022,BantuComprador,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
251,1535549964704686081,Sat Jun 11 09:10:15 +0000 2022,Africafuturefa1,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
252,1535548785803272194,Sat Jun 11 09:05:34 +0000 2022,uturnglobal,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
253,1535547177975562240,Sat Jun 11 08:59:10 +0000 2022,zwidenyapT,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
254,1535543691925934080,Sat Jun 11 08:45:19 +0000 2022,ZeusAndHeraSon,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
255,1535532383419744256,Sat Jun 11 08:00:23 +0000 2022,Thebulas,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
256,1535528347274465280,Sat Jun 11 07:44:21 +0000 2022,FritzAkeem045,appreciation tweet to mayor of municipality and executive district mayor of the central karo,neutral,0
257,1535509474261315586,Sat Jun 11 06:29:21 +0000 2022,OleMothibi,appreciation tweet to mayor of municipality and executive district mayor of the central these clearly understand the mandate,positive,2
258,1535506235088322562,Sat Jun 11 06:16:29 +0000 2022,nielisha,still not resolved so useless i give up,negative,1
259,1535366173444845569,Fri Jun 10 20:59:56 +0000 2022,CodeforPDX,the potential to create in service delivery through local state is too advantageous to ignore,neutral,0
260,1535343542477869056,Fri Jun 10 19:30:00 +0000 2022,NewAmericaPIT,the potential to create in service delivery through local state is too advantageous to ignore admittedly these while easily will take a sea change of attitude to accomplish,positive,2
261,1535281125693788162,Fri Jun 10 15:21:59 +0000 2022,debbie_watters,today board and came together to begin the discussion on our next corporate plan great engagement at,positive,2
262,1535280829148037120,Fri Jun 10 15:20:48 +0000 2022,PBNINews,today board and came together to begin the discussion on our next corporate plan great engagement atmosphere and by _watters,positive,2
263,1535258194276122630,Fri Jun 10 13:50:51 +0000 2022,SASDIAlliance,informal settlement keep it up,neutral,0
264,1535253381035483136,Fri Jun 10 13:31:44 +0000 2022,KyleHolliday,excited to reveal the of our experience delivery study join our with,positive,2
265,1535204099829940225,Fri Jun 10 10:15:54 +0000 2022,SARoadies1,first up on have a tipping point on their as they brace,positive,2
266,1535141372436615168,Fri Jun 10 06:06:39 +0000 2022,ShopperSAfrica,_mail south,neutral,0
267,1535140691193614339,Fri Jun 10 06:03:56 +0000 2022,CoworkingJhb,_mail south,neutral,0
268,1535140143119622144,Fri Jun 10 06:01:46 +0000 2022,PropertyShowDay,_mail south,neutral,0
269,1534973611789848576,Thu Jun 09 19:00:02 +0000 2022,Leapgen,excited to reveal the of our experience delivery study join our with to hear the biggest when it comes to experience delivery save your seat,positive,2
270,1534937898067574784,Thu Jun 09 16:38:07 +0000 2022,GrantGoddard8,thank you to all our for always service delivery yours in service excellence,neutral,0
271,1534937716990820357,Thu Jun 09 16:37:24 +0000 2022,GrantGoddard8,yesterday the mayoral committee and i went to oversee the depot and make sure that are running smoothly from g,positive,2
272,1534935359611711491,Thu Jun 09 16:28:02 +0000 2022,Shishinya1,am a firm believer in that a politician most important role in society is providing hope to the with hope the rest will fall into place but what is currently doing it that they can actually do more _ideas,positive,2
273,1534899141708505089,Thu Jun 09 14:04:07 +0000 2022,johorwitz,_maverik if you know the geography of the it would make more sense take it from those who do know that there is a real differential and why we in b and e are ecstatic our that stop our for have been,positive,2
274,1534883227865088001,Thu Jun 09 13:00:52 +0000 2022,AspireSystems,it s upgrade time again the new san release read to know more,positive,2
275,1534823080887046144,Thu Jun 09 09:01:52 +0000 2022,sdi_institute,need some fresh to boost your employee customer experience book your free space now join our live tool day on june,positive,2
276,1534781110147850240,Thu Jun 09 06:15:06 +0000 2022,Serveetcons,the distance between you and our qualified service is one click away we pride ourselves when we make easier for our,neutral,0
277,1534601228361113600,Wed Jun 08 18:20:19 +0000 2022,thabomoloiinc,yesterday the mayoral committee and i went to oversee the depot and make sure that are running smoothly from g,positive,2
278,1534600624096137221,Wed Jun 08 18:17:54 +0000 2022,Peculiaropengov,today we are a stakeholder engagement with government and community in to dialogue on w,neutral,0
279,1534585825433989120,Wed Jun 08 17:19:06 +0000 2022,ItsBi_NotBee,we should actually get to the point where we focus more on getting the right people who can actually do the job and do it correctly unfortunately our get the better of us i do not trust that this country will not revert back to apartheid given a chance,positive,2
280,1534565808331956224,Wed Jun 08 15:59:34 +0000 2022,Mvp_Morex,today we are a stakeholder engagement with government and community in to dialogue on w,neutral,0
281,1534532741659860999,Wed Jun 08 13:48:10 +0000 2022,tsubaiskhosana,my keep it up you are giving a service delivery free lecture,positive,2
282,1534481822976987136,Wed Jun 08 10:25:50 +0000 2022,imo_edet,today we are a stakeholder engagement with government and community in to dialogue on w,neutral,0
283,1534479284659789827,Wed Jun 08 10:15:45 +0000 2022,_abubakarSambo,today we are a stakeholder engagement with government and community in to dialogue on w,neutral,0
284,1534476473452711936,Wed Jun 08 10:04:35 +0000 2022,ppmonitorNG,today we are a stakeholder engagement with government and community in to dialogue on ways to improve service delivery,neutral,0
285,1534471076037677058,Wed Jun 08 09:43:08 +0000 2022,kupfuwaishmael,clinic construction revealed that they are currently,neutral,0
286,1534461260934397953,Wed Jun 08 09:04:08 +0000 2022,LoneWalker_256,we told that production then we get this are run and by,neutral,0
287,1534454187118960641,Wed Jun 08 08:36:01 +0000 2022,kyronmedia,our next welsh pharmacy award for in service delivery in community pharmacy independent by to apply please visit to the entry form,neutral,0
288,1534446131668729858,Wed Jun 08 08:04:01 +0000 2022,slyolago,_immink efficient to enhance the handling access to information and to improve a,neutral,0
289,1534444627889119232,Wed Jun 08 07:58:02 +0000 2022,Ogaloty,_immink efficient to enhance the handling access to information and to improve a,neutral,0
290,1534440409962885123,Wed Jun 08 07:41:16 +0000 2022,bodo_immink,efficient to enhance the handling access to information and to improve access to jointly with _gmbh courtesy to,neutral,0
291,1534415810248073217,Wed Jun 08 06:03:31 +0000 2022,hasan_tinmaz,is a replica to improve service delivery,neutral,0
292,1534405444768354305,Wed Jun 08 05:22:20 +0000 2022,Gail_Mail,_mail south,neutral,0
293,1534364516347412482,Wed Jun 08 02:39:42 +0000 2022,PraveenKumGarg9,we are looking for a manager of service delivery from diverse background that are keen to work in a fast paced and,positive,2
