,id,created_at,username,text,label,categorical_label
1498,1547249841490862080,Wed Jul 13 16:01:23 +0000 2022,pgrocer,besides expanding its delivery partnership to more the min service will now include ready to eat from grocer s,positive,2
1499,1547249751506165760,Wed Jul 13 16:01:01 +0000 2022,McPamie,hate to break this to you but people are driving less store are down fuel transportation delivery are up those gal on the road use fuel and wages have gone up in an attempt to draw keep scarce service retail,negative,1
1500,1547249570975039488,Wed Jul 13 16:00:18 +0000 2022,ctrlitt,instead of lying about a payment not been taken when the money is sat in my account yet you been sending me all evening saying driver is late why don t you be honest and blame your incompetent delivery service absolute waste of time never again,negative,1
1501,1547249514918154240,Wed Jul 13 16:00:05 +0000 2022,krid35,rung them today as no response to in may refund for non delivery of let s see if i get it no apology very poor service sadly this offer was in your magazine so should be reputable company,negative,1
1502,1547249470198407169,Wed Jul 13 15:59:54 +0000 2022,laughmakerdnd,they need to pay the better in your are not to deliver in a timely manner due to poor pay twice now i have an hour and a half for a delivery that normally by any other delivery service fix your pay,negative,1
1503,1547249448820121602,Wed Jul 13 15:59:49 +0000 2022,A_Guy_on_Here,whilst i am grateful to supporting it does not mean that i will overlook woeful customer service from them lying about a delivery zero customer care is unacceptable no card not in safe place nor any photo proof of delivery via,positive,2
1504,1547249303063707648,Wed Jul 13 15:59:15 +0000 2022,mobydick2010,this is to confirm receipt of the second pending order ending with just now but this inordinate delay need to be and action taken against all irresponsible whether in service social media or delivery,positive,2
1505,1547249255173488641,Wed Jul 13 15:59:03 +0000 2022,agra1993,_in order na hi mere pass yah order h na hi delivery partner ka call yah delivery ho h karo wow and very very bad service jab service na de to order mat total time waste,negative,1
1506,1547249224034779138,Wed Jul 13 15:58:56 +0000 2022,Jeba,wow postal service is itself so to see them doing it other organization should learn something via,negative,1
1507,1547248792247980032,Wed Jul 13 15:57:13 +0000 2022,DikkarRahul,delivery agent is also saying that he will file case against me if i did not return the product but now i will file defamation case against for this service,neutral,0
1508,1547248633933750272,Wed Jul 13 15:56:35 +0000 2022,tmj_MA_transp,o success with our culture our commitment to customer service and our promote from within philosophy for our latest opening in ma to become our next delivery,positive,2
1509,1547248531651629057,Wed Jul 13 15:56:11 +0000 2022,psczimbabwe,as the high level service delivery in the public sector under a forth group of public this time deputy and equivalent in is undergoing a week long leadership development being run by the public service academy,positive,2
1510,1547248517630025735,Wed Jul 13 15:56:07 +0000 2022,AureliaHCarter,after of being a loyal customer i my membership ordered all my son s birthday with delivery and they won t arrive until the weekend apparently i ordered too much awful customer service don t guarantee if you can t do it,negative,1
1511,1547248447690080256,Wed Jul 13 15:55:51 +0000 2022,aimgroup_editor,delivery service to,neutral,0
1512,1547248408049717249,Wed Jul 13 15:55:41 +0000 2022,MviringiHosia,do promote economic development and public service delivery emperor can you look in the mirror please remove your diabolical against zimbabwe,positive,2
1513,1547248100250877952,Wed Jul 13 15:54:28 +0000 2022,agra1993,_in order na hi mere pass yah order h na hi delivery partner ka call yah delivery ho h karo wow and very very bad service jab service na de to order mat karo total time waste,negative,1
1514,1547247829453717504,Wed Jul 13 15:53:23 +0000 2022,riteshruhela4,_moci i have order this phone on this was supposed to be yesterday but yet not received customer service me to wait till and delivery executive is not is provide this kind of service,positive,2
1515,1547247483558006784,Wed Jul 13 15:52:01 +0000 2022,southcoastac,kiki s delivery service in s this august i m with that,neutral,0
1516,1547247163968733184,Wed Jul 13 15:50:45 +0000 2022,Jobe_016,less tangible service delivery fixing in,negative,1
1517,1547246822187585541,Wed Jul 13 15:49:23 +0000 2022,noelkj_,at this point i will use every convenience service available to me to make my life easier service absolutely grocery delivery,positive,2
1518,1547246755367964673,Wed Jul 13 15:49:07 +0000 2022,theresahechler,new delivery service that and can not compete flat fee for delivery from keep their as they should if you work for a restaurant buy from or own one send me a message no social blast yet,positive,2
1519,1547246721776111616,Wed Jul 13 15:48:59 +0000 2022,SanjivBaid,pathetic service received from your delivery point at godown west,negative,1
1520,1547246427629559808,Wed Jul 13 15:47:49 +0000 2022,Surya_Chandra_R,i am glad to tell that i am thankful to providing best fast delivery customer support and very worst service providing by,positive,2
1521,1547246373652910081,Wed Jul 13 15:47:36 +0000 2022,flipkartsupport,_vassan we do hear your concern about the delivery of the order we are sorry to inform you that due to an unforeseen issue faced by the courier service provider the delivery date of your order been,negative,1
1522,1547246285824081920,Wed Jul 13 15:47:15 +0000 2022,Rainy_Nights_In,i am not a delivery service nobody ask mi fi carry go or come send it or,neutral,0
1523,1547246271240572930,Wed Jul 13 15:47:12 +0000 2022,DikkarRahul,i am totally with your delivery service today i received my order then delivery agent is me and telling me to return it i did payment for that i also given old phone to him take some action order id,positive,2
1524,1547245948325179392,Wed Jul 13 15:45:55 +0000 2022,parvezk37356073,_in now current status is showing product is your service so bad does your delivery boy drink alcohol and update the feedback i have not received any call yet what are you sleeping after day you are to the tweet,negative,1
1525,1547245870168645633,Wed Jul 13 15:45:36 +0000 2022,DrWreckerr,i am so upset at the level of service that you receive with the company while i understand that can happen outside of your control i do not understand how you have delivery driver for an entire area and no way to pick up your bike,neutral,0
1526,1547245754523144193,Wed Jul 13 15:45:08 +0000 2022,Sanchar71871944,i am writing this in disgust for delivery as well as customer service i am trying to return order id but it s been and but no one up to take the return what i got to do to wake you,neutral,0
1527,1547245727293657088,Wed Jul 13 15:45:02 +0000 2022,OscarKhoza716,_a_priority the da their leadership on local level brought the best for the of sa service delivery is top notch surely we can trust them with the nation unless you have someone in mind with a better track record,positive,2
1528,1547245396014944257,Wed Jul 13 15:43:43 +0000 2022,DevVaishnav1,_com _bigbasket _bigbasket i have an order on big basket schedule delivery date was today but not received my order i tried to contact customer service but they are not order number,neutral,0
1529,1547245273491054599,Wed Jul 13 15:43:14 +0000 2022,CDDGha,insightful with and prof on latest r survey on taxation economy and public service delivery,positive,2
1530,1547245067659886592,Wed Jul 13 15:42:25 +0000 2022,Uber_Support,_c also we periodically provide delivery with on how to go above and beyond our please feel free to share any other feedback you think might help delivery provide star service every time,positive,2
1531,1547245043093733380,Wed Jul 13 15:42:19 +0000 2022,AlwaysBAngieB,if money supply the ability to produce goods inflation will occur you can not flood the economy with money without goods to buy fix supply chain so production can improve fix service delivery,neutral,0
1532,1547245019790180353,Wed Jul 13 15:42:13 +0000 2022,auhailbree,the and sometimes delivery are lost u sound way too for the service,positive,2
1533,1547244942610808835,Wed Jul 13 15:41:55 +0000 2022,Uber_Support,_c hi there thanks for reaching out delivery who partner with agree to maintain a high standard of professional service we believe that this respect and politeness toward and all order that they accept within city,positive,2
1534,1547244921073160192,Wed Jul 13 15:41:50 +0000 2022,bandOfGypsys292,i love but your delivery service is the worst that s why i can t do business with you free two day shipping t come on time ever,negative,1
1535,1547244700029308928,Wed Jul 13 15:40:57 +0000 2022,amlansmukherjee,nice service delivery not even,positive,2
1536,1547244584555667457,Wed Jul 13 15:40:30 +0000 2022,join_clyde,for instance look at meal delivery service dug into their and found that data multiple,neutral,0
1537,1547244479941251073,Wed Jul 13 15:40:05 +0000 2022,eramitrao_19,ordered medicine from it is delivery date was but even after days from promise date did not receive the medicine what the hell is this is making fun of patient is health what a worst service of,negative,1
1538,1547244479924490240,Wed Jul 13 15:40:05 +0000 2022,jitendra_31,i have ordered on th material was supposed to get by th still material not shipped what kind of service is this i need delivery as soon as possible please support again i have to post this as my issue is not resolved,positive,2
1539,1547244317047234560,Wed Jul 13 15:39:26 +0000 2022,TAP_G20,the th good practice note by _india been strengthening last mile service delivery to support smallholder in _ais,positive,2
1540,1547244208045670400,Wed Jul 13 15:39:00 +0000 2022,HardinLib,service expansion home delivery of to any us address even if you live in city free return label also available no to law library does not participate some not available,positive,2
1541,1547244186893697025,Wed Jul 13 15:38:55 +0000 2022,TheCleanShow,many store have taken their self service to the next level by wash dry fold and pick up and delivery learn from how to add to and maximize register,positive,2
1542,1547243919855206401,Wed Jul 13 15:37:51 +0000 2022,USAID_NISHTHA,to strengthen the delivery of at health and wellness _nishtha the service training for community health in district _mp _india _mp,neutral,0
1543,1547243845917736960,Wed Jul 13 15:37:33 +0000 2022,itsmeestherk,i took delivery of our new freezer on once unpacked the front door a dent in it have rung customer service where i was discount or exchange but they haven t got the same freezer to exchange now i have to wait for new stock,positive,2
1544,1547243837394808835,Wed Jul 13 15:37:31 +0000 2022,BalaramanL,layer cost is not a mediator they are simply a delivery service they have no say on the price through their platform,neutral,0
1545,1547243780612538372,Wed Jul 13 15:37:18 +0000 2022,pwatchug,chief opposition whip in on the report on the petition of unsatisfactory and unfair service delivery by various telecommunication service in,negative,1
1546,1547243685745655810,Wed Jul 13 15:36:55 +0000 2022,tenwachken,quality service delivery led approach,neutral,0
1547,1547243622361452544,Wed Jul 13 15:36:40 +0000 2022,cloudmzamo,ka tambo are out here fighting each other on public however it is not about ideology or about service delivery,negative,1
1548,1547243593928085505,Wed Jul 13 15:36:33 +0000 2022,MoneyMiniBlog,stock review is the meat delivery service worth it,positive,2
1549,1547243574202630144,Wed Jul 13 15:36:29 +0000 2022,pritishr1,is a funny service i sometimes feel the delivery boy is outside my door before i have the order,positive,2
1550,1547243533253345287,Wed Jul 13 15:36:19 +0000 2022,david1jaxxon,awful service today delivery after it should have we were on this delivery as we are isolating really and poor from the delivery team,negative,1
1551,1547243527095996417,Wed Jul 13 15:36:17 +0000 2022,Vishal78842268,service zero i am delivery partner order not proper received restaurant zero,neutral,0
1552,1547243437098995712,Wed Jul 13 15:35:56 +0000 2022,EdwinLeenders,_nl _colisprive thank you for your fast impeccable service on and delivery by,positive,2
1553,1547243362843066370,Wed Jul 13 15:35:38 +0000 2022,EdwinLeenders,_nl _colisprive thank you for your fast impeccable service on and delivery by,positive,2
1554,1547243210879238144,Wed Jul 13 15:35:02 +0000 2022,alzir_please,ah the of undelivered parcel service as i like to call them at least you can use delivery point to get a new cable,negative,1
1555,1547243052539969536,Wed Jul 13 15:34:24 +0000 2022,NinesArtReindog,this site is so amazing and it doesnt just have i watched kiki is delivery service for the first time with it is wonderful please go check them out,positive,2
1556,1547242958919028740,Wed Jul 13 15:34:02 +0000 2022,RoyalMailHelp,for is not a fully tracked service so we are unable to advise the exact whereabouts of the item the would only update once a delivery been we aim to deliver st class the next working day and class in working days but this is not,negative,1
1557,1547242873548062721,Wed Jul 13 15:33:42 +0000 2022,Fighter74738558,your factional battle is really affecting innocent who dont even know their constitutional service delivery to be a nightmare all because of the so ret that does not want to have their time in for all the they,positive,2
1558,1547242804610465792,Wed Jul 13 15:33:25 +0000 2022,purpleali88,very disappointed by no delivery customer service delivery today then hung up on me live chat today t answer my told me to contact them after too late then still not,negative,1
1559,1547242771710451717,Wed Jul 13 15:33:17 +0000 2022,HarryYeriso,service delivery,neutral,0
1560,1547242461700947969,Wed Jul 13 15:32:03 +0000 2022,mebusiness_news,new rapid grocery delivery service with محمد_بن_زايد رييس_الدوله زايدنا_بعد_زايد,positive,2
1561,1547242405631590400,Wed Jul 13 15:31:50 +0000 2022,Reold4,_ hey have you received your parcel from this courier service and did you pay the office fee before delivery,neutral,0
1562,1547242363843923969,Wed Jul 13 15:31:40 +0000 2022,vejani88,very poor service at store we came for dine in it took min to serve one pizza and a very sad that dine in customer are made to wait and delivery is,negative,1
1563,1547242341655773185,Wed Jul 13 15:31:35 +0000 2022,TheOdibo,we understand the plight of all regarding health and we are to that every access to quality health service delivery and that there is accountability in the health sector,neutral,0
1564,1547242340405972997,Wed Jul 13 15:31:34 +0000 2022,Faith_And_Geek,y'all need to start doing your own delivery service cause i can not deal w another up order they did not bring all the food of my first order the second order to fix the first one they my food and left it in a parking lot it was not there,positive,2
1565,1547242293400322051,Wed Jul 13 15:31:23 +0000 2022,sdonelan,four unattended delivery service election statute does not define the word mail is or considered mail sealed absentee are the same way regardless of delivery method before counting the ballot inside,neutral,0
1566,1547242181081141250,Wed Jul 13 15:30:56 +0000 2022,adtotweet,must vote for the patriotic alliance in the eastern cape and a majority vote will give enough power to make without other party is blocking or the patriotic alliance is service delivery,negative,1
1567,1547241996808589313,Wed Jul 13 15:30:13 +0000 2022,ZANUPF_Official,their only ideology is fake news and western master they have their service delivery yet they want to be in state house done a lot given independence education democracy and its the people is vote which make us legitimate,negative,1
1568,1547241738368036865,Wed Jul 13 15:29:11 +0000 2022,drnishit89,worst service customer service people have no idea regarding my delivery pick up,negative,1
1569,1547241685415071744,Wed Jul 13 15:28:58 +0000 2022,MJBizDailyCAN,privately in are now to deliver nonmedical to through regular mail and other delivery service a move the industry will direct more illicit to the regulated market,positive,2
1570,1547241371278495745,Wed Jul 13 15:27:43 +0000 2022,KitMerker,don t page first and ask later you can t post your way to reliable and faster delivery what instead high quality actionable and aka service level observability,positive,2
1571,1547241346531991553,Wed Jul 13 15:27:38 +0000 2022,RDukeRareBooks,this is down with my sparkling order wearing a kiki is delivery service pin on their apron as about the as i am new favorite for diss work,positive,2
1572,1547241229468966913,Wed Jul 13 15:27:10 +0000 2022,Goldilocks108,your delivery service let me down noy happy at all,positive,2
1573,1547241213505454080,Wed Jul 13 15:27:06 +0000 2022,PrimaryCoHead,excellent service from the delivery man teeny girl asleep on me so i t answer the door he me and i told him to put them through the window,positive,2
1574,1547241142197989376,Wed Jul 13 15:26:49 +0000 2022,JOODBEARRY,i can t wait until target a delivery service i will be on that so fast all the rich house that don t even want to leave to go to the pick up i got you,positive,2
1575,1547241033897070594,Wed Jul 13 15:26:23 +0000 2022,FLSpacePort,stupid the delivery service b c a top predatory robber the most vulnerable homebound senior disabled handicapped physically extra large,negative,1
1576,1547240875306016768,Wed Jul 13 15:25:45 +0000 2022,kushal_agl,this is the food is and taking no responsibility saying they will deliver whatever is given to them by the restaurant and delivery executive even does not know what food are ordered such a pathetic service,negative,1
1577,1547240649681801216,Wed Jul 13 15:24:51 +0000 2022,tmj_scc_transp,if you are willing to work hard practice excellent customer service and live our culture will come for you come grow at the o now to be our delivery in holly hill,positive,2
1578,1547240321381195779,Wed Jul 13 15:23:33 +0000 2022,Brian_Farkas,the center will focus on patient care and access to service in unserved and training the next generation of and clinical social of health of care delivery and technology innovation,negative,1
1579,1547240314003283968,Wed Jul 13 15:23:31 +0000 2022,Hapattack7,our baby girl found a service that early delivery so her stork definitely did not work for the i think she is still upset that her all access pool pass early,positive,2
1580,1547240170142973953,Wed Jul 13 15:22:57 +0000 2022,JaneHal76621048,have to say really disappointed the last few times i have ordered from u i have had to wait like for my order despite premium next day delivery customer service have also been no help i now want a full refund the order,negative,1
1581,1547240016505610241,Wed Jul 13 15:22:20 +0000 2022,ed_edwardson,thank you aside from this issue i the consistent quality of service and fast delivery times from your,positive,2
1582,1547239887979839488,Wed Jul 13 15:21:50 +0000 2022,Antsatwit,why do continue to use _parcel dreadful service update delivery with safe place to find item put through some random door but saying it s mine and then again today just not,negative,1
1583,1547239809978335232,Wed Jul 13 15:21:31 +0000 2022,Raja_Sw,a huge labour force much of it exploitable cos of supply demand dynamics work very long even d week for low wages so naturally service delivery in when it is much and than in the us exploitative society,positive,2
1584,1547238994777350144,Wed Jul 13 15:18:17 +0000 2022,liquor_source,get all of your favorite and without to lift a finger with our and delivery service we will bring the party to you learn more when you stop in or call us at,positive,2
1585,1547238974057394178,Wed Jul 13 15:18:12 +0000 2022,BevNETCraven,as a consumer i love but brand awareness weak it like a weed delivery service which is certainly just confusion,positive,2
1586,1547238958563635200,Wed Jul 13 15:18:08 +0000 2022,Sparkyfxr,i never saw such rotten service an electronic item from best buy the first delivery by the fat pig got out of the van and threw my product in the air to get it over the driveway gate yesterday the replacement had the same thing happen,positive,2
1587,1547238392466968576,Wed Jul 13 15:15:53 +0000 2022,selenacrossing,i sent a money order for an expedited fee day delivery with the form to correct a data error but the application status it s on a routine service instead it won t be here on time before we are set to travel how do i correct this,neutral,0
1588,1547238325412679682,Wed Jul 13 15:15:37 +0000 2022,WDM1021,in they were very good delivery service i was very much dependent on that delivery time,positive,2
1589,1547238289693806592,Wed Jul 13 15:15:29 +0000 2022,Its_Veer_SINGH,_bigbasket please close your instant delivery it is really pathetic to be honest with you i still do not have my order and finally i your customer care to cancel the order i am really dissatisfied with your service and disappointed also,negative,1
1590,1547238195514974208,Wed Jul 13 15:15:06 +0000 2022,magonjomarlon,first time in a while now support _support been super efficient got sorted out in thank you for your service delivery,positive,2
1591,1547237816509542407,Wed Jul 13 15:13:36 +0000 2022,shivarajsingh20,worse service by i have not got any call from your delivery partner and i got update as unable to order and on what basis,negative,1
1592,1547237553203560450,Wed Jul 13 15:12:33 +0000 2022,DA_JHB,the mayor of the people our mayor together with transport newly we are service delivery in our city _da _moloisane,positive,2
1593,1547237440225771520,Wed Jul 13 15:12:06 +0000 2022,theage,is ramping up the roll out of its one hour delivery service in and to bring the service to within,neutral,0
1594,1547237228333748224,Wed Jul 13 15:11:16 +0000 2022,GalerelLevita,na o self service delivery,neutral,0
1595,1547237162722148352,Wed Jul 13 15:11:00 +0000 2022,ThuoJamal,sure in the mean time fine tune pleasing your colonial instead of thinking of local and to our educate yourself also on what is health service delivery and more so what the health sector then you will sleep better,positive,2
1596,1547236985257005057,Wed Jul 13 15:10:18 +0000 2022,zwedru_,for public to redouble their in optimum output in public service delivery as we approach the end of his excellency is first mandate in,positive,2
1597,1547236899961585666,Wed Jul 13 15:09:57 +0000 2022,sgazua,__ when you bring up service delivery,neutral,0
1598,1547236894106329088,Wed Jul 13 15:09:56 +0000 2022,Sam_Gama100,is really the are far too great i also believe that the overall service delivery that face have a long bad impact on the tourism value chain transport and,positive,2
1599,1547236893086982145,Wed Jul 13 15:09:56 +0000 2022,maheshjoshi153,pathetic service by your delivery team in ordered mobile on last which was not till yesterday again which again is stuck at delivery order undelivered order,negative,1
1600,1547236697947111424,Wed Jul 13 15:09:09 +0000 2022,xhoniboy1,_world your delivery service is appalling still waiting on washing machine ordered on th june where is it delivery company stolen my washing machine do i need to report to police,negative,1
1601,1547236638702682112,Wed Jul 13 15:08:55 +0000 2022,fantasticlife,the were in the air by the time our service designer delivery manager and user researcher to get through security clearance,neutral,0
1602,1547236380102770688,Wed Jul 13 15:07:53 +0000 2022,Dopoidofficial,service top most in let s take a look at the most popular in real active instant delivery with and post sale assistance,positive,2
1603,1547236278311292937,Wed Jul 13 15:07:29 +0000 2022,CamDigHum,the bridged beyond network at technology s potential for public service delivery in the next seminar from register,neutral,0
1604,1547235985372618753,Wed Jul 13 15:06:19 +0000 2022,Ojummah_wise,we applaud justice okong'o for tremendous job service delivery and leadership he during his term as the at the the outgoing left across the country with,positive,2
1605,1547235384098037760,Wed Jul 13 15:03:56 +0000 2022,kabirkhan00400,worst delivery service when you promise to deliver next day then make it possible like do not make fake and fake delivery status to increase your,negative,1
1606,1547235358416453634,Wed Jul 13 15:03:50 +0000 2022,doctorkanayo,if you though or was a poor delivery service you haven t tried they are a disgrace,negative,1
1607,1547235347544825858,Wed Jul 13 15:03:47 +0000 2022,xhoniboy1,_world i for washing machine and delivery on june and still waiting delivery company does not answer nor does is this poor service normal order,negative,1
1608,1547235176555634691,Wed Jul 13 15:03:06 +0000 2022,JosephMugarra,for service delivery and development of east constituency _ariko is the answer we are the national resistance movement,neutral,0
1609,1547235145496805376,Wed Jul 13 15:02:59 +0000 2022,HelplamaHQ,customer service keeping in touch for feedback seamless delivery of and to learn how to offer the same check us out at,positive,2
1610,1547235010415104002,Wed Jul 13 15:02:27 +0000 2022,APTechnical,new service delivery analyst jersey location jersey,positive,2
1611,1547234472705368064,Wed Jul 13 15:00:19 +0000 2022,TDXBuzz,improving the delivery of it service by more mature become a highly nimble organization as the company to expand,positive,2
1612,1547234459526856704,Wed Jul 13 15:00:16 +0000 2022,walk_in_online,complete set available same day delivery please contact our customer service on thank you,positive,2
1613,1547234447703298049,Wed Jul 13 15:00:13 +0000 2022,srasal500,pathetic service at and your delivery boy attitude is so high that boy directly the pickup or delivery that customer not available even he never tried so on top of that he customer you cannot track basic close your business soon possible _bk,negative,1
1614,1547234394489999362,Wed Jul 13 15:00:00 +0000 2022,tabadlab,almost two ago spoke to about why in pay significantly more in income than the rest of despite that poor infrastructure public service delivery,positive,2
1615,1547234193184149505,Wed Jul 13 14:59:12 +0000 2022,Asmita3633,such a poor customer service i have ever seen od till now since days over delivery there is no regarding my issue my alternate number but there is neither call nor kind highlight this to solve it please,positive,2
1616,1547234090201464832,Wed Jul 13 14:58:47 +0000 2022,tmj_AR_it,want to work in ar view our latest opening,positive,2
1617,1547233990511366147,Wed Jul 13 14:58:24 +0000 2022,DavidEButler,the boston globe home delivery service in central is a joke i have spent on the phone to no avail i have received a grand total of after of weekend delivery no phone no follow up,positive,2
1618,1547233603612192768,Wed Jul 13 14:56:51 +0000 2022,WorkDynamicsInc,imagine being able to balance stimulate innovation while also surpassing growing demand for service delivery read our latest article to learn how,positive,2
1619,1547233546993111040,Wed Jul 13 14:56:38 +0000 2022,tesssulaman,coz here is the other thing don t understand about the s job you who work in the office you got the business of the business service delivery the don t always have something to do really coz what is there to do,positive,2
1620,1547233395239194625,Wed Jul 13 14:56:02 +0000 2022,Oyeshubi,worst delivery service i ever faced no door step delivery your delivery partner for doorstep delivery and me to come to the office for the currier,negative,1
1621,1547233272433876996,Wed Jul 13 14:55:33 +0000 2022,Radhika1691,spoke to the number you provided again no help they say it s been to and they can t schedule delivery at this point i want to cancel and order from at least they provide good customer service,positive,2
1622,1547233147984683009,Wed Jul 13 14:55:03 +0000 2022,Bizitalk,heating store selling to public and tradespeople quality efficient delivery excellent service call us,positive,2
1623,1547233115914940418,Wed Jul 13 14:54:55 +0000 2022,EvolvedApe,no doubt that service is great but this comes as result of ultra low with no minimum wage guarantee in place and no enforced limit on labour working basically indirect exploitation of poor its same in plenty delivery are employed for poor wages,neutral,0
1624,1547232975808503810,Wed Jul 13 14:54:22 +0000 2022,wnyakera,in unison have made a resolve that governor ni together we will achieve our goal of a wealthy county with reliable service delivery,positive,2
1625,1547232957269946369,Wed Jul 13 14:54:17 +0000 2022,Gaurang27117181,very poor service you commit to delivery and fail to deliver even in poor service this is almost time i m facing such issue you need to properly compensate your for such a pathetic service,negative,1
1626,1547232912151494656,Wed Jul 13 14:54:07 +0000 2022,SalahElDinMous4,the worst company in of customer service and delivery they are outside source in order to handle the delivery process and they do not care about the quality of the delivery the spoiled,negative,1
1627,1547232623554170885,Wed Jul 13 14:52:58 +0000 2022,MashwaniAzhar,delivery service bus service tou main band,positive,2
1628,1547232505228656641,Wed Jul 13 14:52:30 +0000 2022,afrobarometer,follow our for west north for live as the latest r on taxation the economy and public service delivery in,positive,2
1629,1547232492960333824,Wed Jul 13 14:52:27 +0000 2022,citezw,despite faced by the city council at its have said they are so far satisfied with the they are getting from the local authority,positive,2
1630,1547232334671499264,Wed Jul 13 14:51:49 +0000 2022,jobs2apply4,driver s mate ae per year are market in the person home delivery service working with international such as visit,neutral,0
1631,1547232288752037889,Wed Jul 13 14:51:38 +0000 2022,PriyaPr97492661,worst service ever from order on on after delivery date twice dint deliver has not money even after days of cancellation on its own no,negative,1
1632,1547232281861005313,Wed Jul 13 14:51:36 +0000 2022,HaldirTheTurtle,about me telling them to change the delivery date which i can not even do because i am not registered for that service and according to their they already decided to deliver it to a store away from my flat every single time every single time,negative,1
1633,1547232112243261440,Wed Jul 13 14:50:56 +0000 2022,patelsanjay007,_rao sir deal share really pathetic service in delivery boy not our call even they not calling us for our order i had order something on th it is not yet and yesterday i got a that your,negative,1
1634,1547231886208077827,Wed Jul 13 14:50:02 +0000 2022,urcmich,a new autonomous food delivery service is coming to later this year read more about launch in,positive,2
1635,1547231817492725764,Wed Jul 13 14:49:46 +0000 2022,RadleyCadillac,premium pickup and delivery the experience of and a luxury vehicle to the next level by providing you with the elevated service experience you deserve,neutral,0
1636,1547231724685463563,Wed Jul 13 14:49:23 +0000 2022,SteveBrown70,please remind us why we pay council tax your service delivery at the moment is utterly shocking as our streets are a dump and on nearly every road utterly,negative,1
1637,1547231201496383490,Wed Jul 13 14:47:19 +0000 2022,johnmcgh33,mate i m had a lovely big excel sheet of all my prisoner survey and policy service delivery off the back of previous t grant access when i saved the file on my mac so it t save of data a lot,positive,2
1638,1547231137164103682,Wed Jul 13 14:47:03 +0000 2022,MrDucks216,we need more spending to improve supply chain resilience and redundancy to target critical and ensure they have domestic production spend money to improve streamline regulation compliance enforcement to improve government service delivery to,positive,2
1639,1547231059380781057,Wed Jul 13 14:46:45 +0000 2022,maameakuatwum,ongoing first public release of r survey on economy taxation and public service delivery join us now,positive,2
1640,1547230797148688387,Wed Jul 13 14:45:42 +0000 2022,Brainstormmagza,technology and government need to work together to ensure that service delivery is to the people,neutral,0
1641,1547230764865134600,Wed Jul 13 14:45:35 +0000 2022,chloeward10,terrible customer service from ordered a mirror on the june on a day dispatch later no delivery have for an update times and was told days ago to allow days for them to tentatively resolve the issue no further contact,negative,1
1642,1547230731889389568,Wed Jul 13 14:45:27 +0000 2022,flipkartsupport,sorry about that we understand your concern about your order delivery due to unforeseen faced by the courier service provider the delivery date of your order been,negative,1
1643,1547230684338700290,Wed Jul 13 14:45:15 +0000 2022,InnoDlams,those people must have been smoking underwear how can someone who was deputy president in the administration turn around and be a clean agent of progress and service delivery,positive,2
1644,1547230579048972290,Wed Jul 13 14:44:50 +0000 2022,linkewire,alcohol delivery service market is booming just eat domino s pizza and more,positive,2
1645,1547230567971753985,Wed Jul 13 14:44:48 +0000 2022,gtsanker,just to be clear t replace obsolete any service delivery fundamental it simply the proper lens through which meaningful improvement is made,positive,2
1646,1547230276665118720,Wed Jul 13 14:43:38 +0000 2022,princessofskill,what is with taking days to deliver even if it is on hold in the same city only problem with your delivery service and not _ or any other service,negative,1
1647,1547230225234202624,Wed Jul 13 14:43:26 +0000 2022,PankajK35001414,_support again delivery after got and confirmation order a is delivery date but no one call me and i am does not mob no of delivery boy my mob no very poor service,positive,2
1648,1547230122528358400,Wed Jul 13 14:43:02 +0000 2022,ibscorporate,at school i reading about the first man on the moon and space engineering on being inspired by the race to space and entering the world of stem,positive,2
1649,1547229600664748032,Wed Jul 13 14:40:57 +0000 2022,tags1980,patriotism needs no training or schooling service delivery development so one can be of his country that is all,neutral,0
1650,1547229416819896320,Wed Jul 13 14:40:13 +0000 2022,RAPSCALLION_09,_ unreliable and poor service bluedart is system my delivery date th of it is already th and my parcel is nowhere near me,negative,1
1651,1547229386402930693,Wed Jul 13 14:40:06 +0000 2022,sparksandpixels,maybe i need to find my own inspiration but am i ever going to find it is it worth all the trouble kiki my art version of the character kiki from the movie kiki is delivery service,positive,2
1652,1547228854162538496,Wed Jul 13 14:37:59 +0000 2022,Asmita3633,such a poor customer service i have ever seen od till now since days over delivery there is no regarding my issue my alternate number but there is neither call nor kind highlight this to solve it please,positive,2
1653,1547228363387019264,Wed Jul 13 14:36:02 +0000 2022,CDDGha,join us as we share latest r on taxation the economy and public service delivery,positive,2
1654,1547228345825370112,Wed Jul 13 14:35:58 +0000 2022,talijahr,you are the worst delivery service in world would never again,negative,1
1655,1547228319648825345,Wed Jul 13 14:35:52 +0000 2022,mohapi_2020,how would ensure service delivery becomes more efficient in the country if he was the president of sa,positive,2
1656,1547228251420266497,Wed Jul 13 14:35:35 +0000 2022,kllrnooooova,_breezy what a mistake kiki is delivery service at c,neutral,0
1657,1547228114308186112,Wed Jul 13 14:35:03 +0000 2022,AfonsoEV_,the many are to be from logistics is actually from a company based in with the same name mullen is deal is with logistics an delivery service partner in,positive,2
1658,1547228071366864903,Wed Jul 13 14:34:52 +0000 2022,PawanKRJoshi,the worst service provider in grocery delivery service place a order on th which actually should be deliver on th but at th still order showing out of deliver customer care is showing busy and delivery person not call,negative,1
1659,1547227914005102593,Wed Jul 13 14:34:15 +0000 2022,pwatchug,with in on the report on the petition of unsatisfactory and unfair service delivery by various telecommunication service in,negative,1
